event_id,device_id,category,label,confidence,confidence_reason,description,source_file,evidence_detail,timestamp
EVT00129,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoAppHang' for Microsoft.Copilo,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoAppHang for 'Microsoft.Copilo'; first 2026-08-18 06:15:03.213660, last 2026-08-18 06:15:03.213660",2026-08-18T06:15:03.213660
EVT00130,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoAppCrash' for MSTeams,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoAppCrash for 'MSTeams'; first 2026-07-28 08:37:13.426734, last 2026-07-28 08:37:13.426734",2026-07-28T08:37:13.426734
EVT00131,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'MoBEX' for Microsoft.Screen,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of MoBEX for 'Microsoft.Screen'; first 2026-08-06 12:22:57.169644, last 2026-08-06 12:22:57.169644",2026-08-06T12:22:57.169644
EVT00132,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for svchost.exe,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'svchost.exe'; first 2026-08-03 04:51:56.129444, last 2026-08-03 04:51:56.129444",2026-08-03T04:51:56.129444
EVT00133,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for bad,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'bad'; first 2026-07-13 11:01:11.526852, last 2026-07-13 11:01:11.526852",2026-07-13T11:01:11.526852
EVT00134,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WUDFHostProblem2' for HostProblem2,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of WUDFHostProblem2 for 'HostProblem2'; first 2026-06-02 06:56:53.146380, last 2026-06-02 06:56:53.146380",2026-06-02T06:56:53.146380
EVT00135,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'OFFICE_MODULE_VERSION_MISMATCH' for EXCEL.EXE,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of OFFICE_MODULE_VERSION_MISMATCH for 'EXCEL.EXE'; first 2026-05-15 15:44:42.096032, last 2026-05-15 15:44:42.096032",2026-05-15T15:44:42.096032
EVT00136,device_05,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.8035,/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8035'; first 2026-04-22 06:25:57.650214, last 2026-04-22 06:25:57.650214",2026-04-22T06:25:57.650214
EVT00137,device_05,correlation_cluster,possible_anomaly,45,Only 2-3 distinct processes in the window - timing proximity is suggestive but the sample is small enough that coincidence can't be ruled out,"Small multi-process cluster (2 processes, 165s)",/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 distinct processes crashed within 165s: MicrosoftWindows, ZSATrayManager.e || AppPaths: C:\Program Files\Zscaler\ZSATrayManager\ZSATrayManager.exe; C:\Windows\System32\svchost.exe",2026-05-11T05:09:29.703712
EVT00138,device_05,correlation_cluster,possible_anomaly,45,Only 2-3 distinct processes in the window - timing proximity is suggestive but the sample is small enough that coincidence can't be ruled out,"Small multi-process cluster (2 processes, 50s)",/home/claude/all_devices/Device_5_-_Full_logs/Collection_20260901_191309/15_CrashDumps_WER,"2 distinct processes crashed within 50s: MicrosoftWindows, svchost.exe || AppPaths: C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26032.83.0_x64__cw5n1h2txyewy\CrossDeviceService.exe; C:\Windows\System32\svchost.exe",2026-06-02T06:40:00.372986
EVT00139,device_05,app_stability,anomaly,80,4 historical crash/hang events for 'WavesSysSvc64.exe' recorded independently in the persistent Application log — corroborates any WER findings for the same app,'WavesSysSvc64.exe' has 4 historical crash/hang events,16_Services_Processes/AppCrashHang_PersistentHistory.csv,"app=WavesSysSvc64.exe, count=4",
EVT00140,device_05,app_stability,anomaly,80,4 historical crash/hang events for 'SnippingTool.exe' recorded independently in the persistent Application log — corroborates any WER findings for the same app,'SnippingTool.exe' has 4 historical crash/hang events,16_Services_Processes/AppCrashHang_PersistentHistory.csv,"app=SnippingTool.exe, count=4",
EVT00141,device_05,app_stability,anomaly,80,4 historical crash/hang events for 'bad_module_info' recorded independently in the persistent Application log — corroborates any WER findings for the same app,'bad_module_info' has 4 historical crash/hang events,16_Services_Processes/AppCrashHang_PersistentHistory.csv,"app=bad_module_info, count=4",
EVT00142,device_06,disk,not_anomaly,90,Comfortably above the low-space caution threshold,Drive C: has healthy free space (60.2% free),05_Disk/Drives_SizeFreeSpace.csv,PercentFree=60.2,
EVT00143,device_06,memory_hardware,possible_anomaly,40,"3 WHEA event(s) present but logged at Information level only — Windows itself did not classify these as faults, so treat as worth watching, not confirmed",3 informational-level WHEA hardware event(s) recorded,06_Memory/WHEA_HardwareMemoryErrors.csv,"{'TimeCreated': '24-08-2026 13:26:09', 'Id': 3, 'LevelDisplayName': 'Information', 'Message': 'A hardware event has occurred. An informational record describing the condition is contained in the data section of this event.'}",2026-08-24T13:26:09
EVT00144,device_06,cpu_hardware,possible_anomaly,40,3 CPU hardware error event(s) present but not at Error/Critical level,CPU hardware error present at non-error severity (3 event(s)),07_CPU/CPU_WHEA_Errors.csv,"{'TimeCreated': '24-08-2026 13:26:09', 'Id': 3, 'LevelDisplayName': 'Information', 'Message': 'A hardware event has occurred. An informational record describing the condition is contained in the data section of this event.'}",
EVT00145,device_06,cpu_hardware,possible_anomaly,40,200 CPU throttling event(s) present but not at Error/Critical level,CPU throttling present at non-error severity (200 event(s)),07_CPU/CPU_ThrottlingEvents.csv,"{'TimeCreated': '02-09-2026 10:00:13', 'Id': 55, 'LevelDisplayName': 'Information', 'Message': 'Processor 11 in group 0 exposes the following power management capabilities:\r\n\r\nIdle state type: ACPI Idle (C) States (3 state(s))\r\n\r\nPerformance state type: ACPI Collaborative Processor Performance Control\r\nNominal Frequency (MHz): 1800\r\nMaximum performance percentage: 276\r\nMinimum performance percentage: 100\r\nMinimum throttle percentage: 7'}",
EVT00146,device_06,driver_device,not_anomaly,85,No devices with a genuine (non-phantom) Config Manager error code,No real device/driver errors detected,04_HardwareDevices/DevicesWithConfigManagerErrors.csv,0 rows,
EVT00147,device_06,reliability_onset,not_anomaly,70,No sharp day-over-day drop in the daily stability index across the recorded window,No stability onset event detected,09_ReliabilityMonitor/StabilityIndex_DailyScore.csv,no qualifying drop,
EVT00148,device_06,app_stability,anomaly,90,"9 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'StoreAgentInstallFailure1' for Update;MoUpdateO (9x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"9 occurrence(s) of StoreAgentInstallFailure1 for 'Update;MoUpdateO'; first 2026-07-21 11:53:59.924404, last 2026-08-28 07:58:48.972800",2026-07-21T11:53:59.924404
EVT00149,device_06,app_stability,anomaly,90,"5 recurring occurrences of the identical crash bucket is a clear repeating pattern, not noise",Recurring 'crashpad_log' for MicrosoftEdgeUpd (5x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"5 occurrence(s) of crashpad_log for 'MicrosoftEdgeUpd'; first 2026-07-17 12:18:25.832246, last 2026-08-19 06:59:05.425302",2026-07-17T12:18:25.832246
EVT00150,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'APPCRASH' for MsMpEng.exe,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of APPCRASH for 'MsMpEng.exe'; first 2026-08-18 09:33:03.383780, last 2026-08-18 09:33:03.383780",2026-08-18T09:33:03.383780
EVT00151,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'LiveKernelEvent' for 1d4,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of LiveKernelEvent for '1d4'; first 2026-09-01 16:45:11.394478, last 2026-09-01 16:45:11.394478",2026-09-01T16:45:11.394478
EVT00152,device_06,app_stability,anomaly,75,"3 occurrences of the same crash bucket for the same process is unlikely to be coincidence, though below the 5x threshold for the highest tier",Recurring 'StoreAgentDownloadFailure1' for Update;MoUpdateO (3x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"3 occurrence(s) of StoreAgentDownloadFailure1 for 'Update;MoUpdateO'; first 2026-07-28 12:57:44.253900, last 2026-07-28 12:57:44.253900",2026-07-28T12:57:44.253900
EVT00153,device_06,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WindowsWcpOtherFailure3' for 10.0.26100.8872 (2x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"2 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8872'; first 2026-07-22 07:03:24.374408, last 2026-07-27 04:58:41.477538",2026-07-22T07:03:24.374408
EVT00154,device_06,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'WindowsWcpOtherFailure3' for 10.0.26100.9156 (2x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"2 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.9156'; first 2026-08-24 07:47:41.812178, last 2026-08-24 12:19:53.267740",2026-08-24T07:47:41.812178
EVT00155,device_06,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'StoreAgentScanForUpdatesFailure0' for Update; (2x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"2 occurrence(s) of StoreAgentScanForUpdatesFailure0 for 'Update;'; first 2026-07-17 14:25:25.528070, last 2026-07-29 06:02:53.104386",2026-07-17T14:25:25.528070
EVT00156,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'BEX64' for Acrobat.exe,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of BEX64 for 'Acrobat.exe'; first 2026-08-25 05:05:34.483892, last 2026-08-25 05:05:34.483892",2026-08-25T05:05:34.483892
EVT00157,device_06,app_stability,possible_anomaly,50,Only 2 occurrences — could be a repeating issue or could be two unrelated one-off events; not enough volume to be confident,Repeated 'AppHangB1' for idea64.exe (2x),/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"2 occurrence(s) of AppHangB1 for 'idea64.exe'; first 2026-07-27 15:18:17.301970, last 2026-07-28 12:57:19.110770",2026-07-27T15:18:17.301970
EVT00158,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WindowsWcpOtherFailure3' for 10.0.26100.8648,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of WindowsWcpOtherFailure3 for '10.0.26100.8648'; first 2026-07-22 06:51:39.153548, last 2026-07-22 06:51:39.153548",2026-07-22T06:51:39.153548
EVT00159,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'WinPBRDiag' for 1,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of WinPBRDiag for '1'; first 2026-07-18 00:21:23.850088, last 2026-07-18 00:21:23.850088",2026-07-18T00:21:23.850088
EVT00160,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'crashpad_jserror' for msedge.exe,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of crashpad_jserror for 'msedge.exe'; first 2026-08-04 06:36:22.123052, last 2026-08-04 06:36:22.123052",2026-08-04T06:36:22.123052
EVT00161,device_06,app_stability,not_anomaly,55,A single crash/hang event is common background noise on any Windows machine and is not itself evidence of a systemic problem,Single 'crashpad_log' for msedgewebview2se,/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"1 occurrence(s) of crashpad_log for 'msedgewebview2se'; first 2026-08-10 04:57:28.855050, last 2026-08-10 04:57:28.855050",2026-08-10T04:57:28.855050
EVT00162,device_06,correlation_cluster,possible_anomaly,45,Only 2-3 distinct processes in the window - timing proximity is suggestive but the sample is small enough that coincidence can't be ruled out,"Small multi-process cluster (2 processes, 25s)",/home/claude/all_devices/Device_6_-_Full_logs/Collection_20260902_100801/15_CrashDumps_WER,"2 distinct processes crashed within 25s: Update;MoUpdateO, idea64.exe || AppPaths: C:\Program Files\JetBrains\IntelliJ IDEA 2026.2.0.1\bin\idea64.exe; C:\Windows\System32\svchost.exe",2026-07-28T12:57:19.110770
